CEP;UF;CIDADE;BAIRRO;LOGRADOURO
60415160;CE;Fortaleza;Fátima;Rua Sigefredo Pinheiro
60415171;CE;Fortaleza;Fátima;Vila Íris
60415172;CE;Fortaleza;Fátima;Rua Bartolomeu de Gusmão
60415175;CE;Fortaleza;Fátima;Vila Cardina
60415180;CE;Fortaleza;Fátima;Vila Santa Terezinha
60415185;CE;Fortaleza;Fátima;Vila Maravilhosa
60415190;CE;Fortaleza;Fátima;Travessa São João
60415195;CE;Fortaleza;Fátima;Vila Nilo
60415200;CE;Fortaleza;Fátima;Travessa João Nogueira
60415205;CE;Fortaleza;Fátima;Travessa Taidacata
60415215;CE;Fortaleza;Fátima;Travessa Valpassos
60415232;CE;Fortaleza;Fátima;Passeio Vida Bela
60415235;CE;Fortaleza;Fátima;Rua Irmã Dulce
60415238;CE;Fortaleza;Fátima;Passeio da Nova Morada
60415242;CE;Fortaleza;Fátima;Passeio Maria Rosa
60415245;CE;Fortaleza;Fátima;Avenida da Conquista
60415248;CE;Fortaleza;Fátima;Passeio da Fraternidade
60415252;CE;Fortaleza;Fátima;Passeio da Amizade
60415254;CE;Fortaleza;Fátima;Passeio da Habitação
60415255;CE;Fortaleza;Fátima;Rua Capitão Batista
60415258;CE;Fortaleza;Fátima;Passeio da Harmonia
60415262;CE;Fortaleza;Fátima;Passeio dos Encantos
60415265;CE;Fortaleza;Fátima;Passeio das Borboletas
60415268;CE;Fortaleza;Fátima;Passeio das Flores
60415272;CE;Fortaleza;Fátima;Passeio Jardins de Fátima
60415285;CE;Fortaleza;Fátima;Rua Bartolomeu de Gusmão
60415300;CE;Fortaleza;Aeroporto;Vila Portenha
60415305;CE;Fortaleza;Aeroporto;Rua da Luz
60415310;CE;Fortaleza;Aeroporto;Vila Carolina
